,CLEAN_SPECOBJID,RA,DEC
3824,1703568260554844160,44.798468,-0.91657578
3825,1703572933479262208,44.580979,-0.66385875
3829,1703653197828089856,46.93475,0.874548
3830,1703657870752507904,46.876103,0.76349169
3831,1704639995924473856,47.925076,-0.838365
3832,1704667758593075200,47.490395,-1.014786
3834,1704681502488422400,47.190453,-0.906689
3835,1704688374436096000,46.891914,-0.31113495
3836,1704699919308187648,46.522511,-0.326383
3838,1704709814912837632,46.433289,0.406287
3839,1704720810029115392,47.126402,0.22751454
3841,1704733454412834816,47.324585,0.171778
3842,1705744180493445120,50.805084,-0.376411
3843,1705760948045768704,50.060243,-1.225515
3845,1705786786569021440,49.714935,0.00054849609
3846,1705807677289949184,49.293049,-0.936076
3847,1705808227045763072,49.303024,-1.233687
3848,1705827743377156096,48.839355,1.019213
3849,1705829942400411648,48.825733,0.78762477
3853,1705887391882962944,50.312439,0.26765078
3854,1705889316028311552,50.410824,0.266177
3855,1706892345527527424,52.157261,-0.450792
3857,1706948695498450944,50.373055,-0.427196
3858,1706972884754262016,50.936669,0.16851832
3861,1707028410091464704,52.217449,0.303046
3862,1707030609114720256,52.404782,1.2210573
3863,1708020994230216704,53.953178,0.13897
3864,1708029240567425024,53.860271,-0.48795603
3865,1708034463247656960,53.616394,-0.448133
3866,1708068273230211072,52.60734,-0.63923297
3867,1708088064439511040,52.217456,0.303024
3870,1708113628084856832,53.55506,1.1461296
3874,1709150192722274304,55.500393,-0.73934442
3875,1709152391745529856,55.40353,-0.580777
3876,1709158713937389568,55.79155,-0.414387
3878,1709247224623425536,55.506111,0.375906
3882,1709285432652490752,56.405502,0.818716
3886,1712509200879347712,322.87146,-1.214453
3887,1712509200879347712,322.87146,-1.214453
3890,1712573247431665664,321.20514,-0.727138
3891,1712599635710732288,321.68842,0.71156917
3892,1712603484001429504,321.42304,0.220864
3894,1712613929361893376,321.90494,0.596591
3898,1712661483239794688,323.4025,0.986316
3899,1713654067143665664,320.40378,-0.876765
3902,1713749449777375232,320.13794,0.50300385
3904,1713760444893652992,320.6019,0.071797
3905,1713779136591325184,321.00754,0.991367
3907,1714795635175090176,318.42514,-0.323565
3909,1714812677605320704,318.11868,-0.858826
3910,1714821473698342912,317.5015,-0.53331795
3916,1721650540301019136,57.805855,0.72608
3917,1731636579899828224,358.54816,-0.9370364
3918,1731687982068426752,357.72215,-0.39816307
3919,1731729488632375296,356.45912,0.13609167
3920,1731781715434694656,357.89056,0.98491044
3921,1732834497918953472,359.0873,0.11522259
3924,1732891672523597824,359.82003,0.25225001
3926,1735015667347777536,4.4739792,-1.0067887
3927,1735083837068699648,2.5733473,-0.37224232
3929,1736167405811427328,5.7254525,-0.2730311
3930,1736221281881188352,3.9870508,-0.55707581
3933,1736274608195135488,5.4210577,0.48293937
3936,1737349380878395392,6.1143808,-0.728796
3937,1737429370349316096,8.268426,0.54856896
3938,1746347227388864512,20.475663,-0.086145673
3939,1746425017836529664,22.017554,1.1737739
3941,1746439861243504640,22.333219,0.94036427
3942,1750882162426537984,29.013996,0.36442599
3944,1751988553602066432,30.612775,0.96627063
3945,1751995975305553920,30.403693,0.57916122
3949,1753035006428604416,34.990273,-0.055537118
3950,1753199383416956928,34.743958,0.1232957
3951,1754178772896081920,36.112444,-0.71012928
3953,1754194990692591616,35.892609,0.079222066
3954,1755302198901762048,37.941751,-0.9157486
3956,1755451182727325696,39.111512,0.54292354
3957,1756411332028033024,40.960857,-0.34221268
3958,1756424526167566336,40.495725,-0.11720543
3959,1756548496103598080,39.958968,1.1985362
3961,1758746140523653120,42.860007,0.88929365
3963,1758801665860855808,44.006433,0.83828485
3964,1759863792231016448,44.580979,-0.66385875
3966,1759894303678687232,45.604627,1.1455028
3968,1760981171761604608,46.891914,-0.31113495
3970,1761025701982529536,47.126402,0.22751454
3971,1761072980982523904,48.788038,1.0453009
3972,1762060342608816128,50.060243,-1.225515
3973,1762121915259971584,48.825733,0.78762477
3974,1762187061323917312,50.312439,0.26765078
3976,1763275302974285824,50.936669,0.16851832
3978,1763325605631256576,52.404782,1.2210573
3980,1764345955257182208,254.0501,18.060393
3981,1765430348549744640,253.82568,19.430489
3989,1772184103873964032,246.29413,24.341516
3990,1773353159897409536,243.4402,25.168065
3991,1774552727133644800,244.92805,26.825063
3993,1777959288648525824,240.00382,30.288013
3994,1780118449171752960,235.13163,31.365884
3995,1781189095096084480,116.99448,18.417789
3996,1781264136764680192,116.95048,20.294371
3999,1781287226508863488,117.41883,20.392584
4002,1782305924065552384,120.38926,20.607822
4003,1782392510606239744,118.26012,21.409961
4007,1784649258574571520,123.27059,24.528514
4008,1784683343435032576,124.41751,24.448649
4009,1784685542458288128,124.89388,24.591974
4010,1785779281364805632,126.28951,26.113044
4012,1786847182352050176,129.02552,27.295389
4013,1786853779421816832,129.21219,26.650656
4018,1790209214199654400,134.97951,30.043742
4020,1790245498083371008,134.4222,29.781551
4021,1790274635141507072,134.22887,31.126368
4022,1790346378275219456,136.54748,30.550939
4023,1791370023634233344,136.54748,30.550939
4027,1792513241084094464,138.2518,32.142755
4031,1793640790275155968,141.30164,33.277281
4033,1794838158454581248,145.50856,35.579503
4035,1795903035583522816,146.21696,36.559706
4037,1797095455927068672,150.29486,38.066126
4038,1798076495193729024,154.62218,10.108495
4039,1799223836147738624,155.72283,9.4257589
4042,1803757673754159104,163.19074,11.064131
4044,1807184575697283072,169.89269,13.052305
4045,1809329448357488640,175.49873,12.014076
4046,1809364357851670528,174.77938,12.099515
4047,1809399542223759360,173.01721,11.264824
4048,1810447927483590656,176.69838,11.319539
4049,1810449301873125376,176.60499,11.398084
4050,1811636774498232320,177.04532,12.341476
4053,1815051582853638144,182.38924,13.208953
4054,1817231364169164800,186.80412,11.957394
4055,1817257752448231424,185.6885,11.567973
4056,1817350111424964608,185.88995,13.685783
4058,1820699223708952576,169.50694,7.3841536
4061,1829654746386950144,184.48817,6.5761997
4065,1834210019789268992,50.936669,0.168518
4066,1834222114417174528,51.648154,0.12752
4067,1834246853428799488,52.404782,1.221057
4068,1835375252922722304,53.700767,-5.806605
4069,1835390096329697280,54.21113,-6.295875
4071,1838613564747704320,58.210854,-0.353582
4072,1839792796018436096,56.576304,-6.876606
4073,1840894777420179456,59.620113,-5.956474
4074,1842123230744176640,62.433532,-5.31241
4076,1849878338684872704,214.15122,35.399839
4077,1849963550836025344,212.86572,36.428416
4078,1851003139096864768,216.54465,34.514412
4079,1852125191182772224,219.72804,34.661083
4082,1854521307920623616,224.80146,33.857344
4083,1855621363264415744,226.44087,32.589887
4084,1855621913020229632,226.56095,32.756155
4085,1856617795307988992,230.23026,30.981052
4086,1856638136273102848,229.31795,30.853674
4088,1857762112454027264,231.23569,29.663633
4092,1860082363258660864,231.91403,29.284676
4094,1864566721063446528,240.46129,24.877511
4095,1864580739836700672,240.28236,25.516956
4096,1866795701095131136,245.78978,21.941664
4097,1867948813646325760,247.82339,20.379301
4098,1867964756564928512,247.41912,20.969262
4099,1869021662217791488,307.303,76.839732
4103,1869056846589880320,300.93026,76.763374
4106,1870149486437754880,307.303,76.839732
4108,1870181647152867328,300.93026,76.763374
4109,1870212983234258944,298.45106,77.889063
4112,1873515361794549760,43.096498,-0.304243
4113,1873518110573619200,42.9668,-0.03842
4116,1873556043724777472,41.55876,-0.83759
4117,1873574460544542720,41.12151,-0.48363
4118,1873578858591053824,41.121733,-0.638936
4119,1873582157125937152,40.654543,-0.596263
4120,1873594251753842688,40.754543,0.014402
4121,1873603322724771840,41.177335,0.388777
4122,1873625862713141248,41.71788,0.24458
4124,1873635483439884288,42.30061,0.606307
4126,1873636308073605120,42.34065,0.52283
4128,1873516186562488320,43.096498,-0.304243
4129,1873518935341557760,42.9668,-0.03842
4131,1873555768981088256,41.55876,-0.83759
4134,1873574185800853504,41.12151,-0.48363
4135,1873578858725271552,41.121733,-0.638936
4136,1873585180917131264,40.654543,-0.596263
4137,1873592877498525696,40.754543,0.014402
4138,1873602773103175680,41.177335,0.388777
4139,1873628061870614528,41.71788,0.24458
4140,1873628611626428416,41.88773,0.54328
4142,1873635758452008960,42.34065,0.52283
4143,1873636308207822848,42.30061,0.606307
4148,1874632740670826496,50.944404,41.167543
4152,1874670673821984768,50.03085,41.388282
4154,1874677270891751424,49.868554,41.437738
4162,1874711905508026368,48.718134,42.308708
4170,1874734170618488832,49.589037,42.741783
4174,1874741317444069376,49.239965,42.09289
4178,1874743791345231872,49.251668,41.581369
4184,1874752312560347136,49.367091,41.782538
4186,1874758634752206848,49.73369,42.079421
4188,1874770729380112384,50.479286,42.776004
4189,1874796293025458176,51.209229,42.018626
4205,1875853748585129984,49.279145,42.545871
4206,1875861170288617472,49.76779,42.667502
4208,1875865568335128576,49.251668,41.581369
4209,1875874914183964672,49.984051,42.303371
4216,1875917795137447936,50.892554,42.325883
4218,1875920543916517376,51.209229,42.018626
4219,1877015115107166208,199.94153,51.953185
4220,1878140740186433536,203.09836,51.722721
4222,1882504977167968256,215.66369,47.500404
4223,1882538237394708480,214.2984,47.605702
4225,1884841714322008064,217.9656,46.417836
4230,1897256300094449664,247.28158,31.803661
4234,1897301654949095424,248.64121,31.110541
4235,1897306602751420416,248.32643,31.736506
4239,1899463291403528192,255.06172,23.387237
4240,1899552626723284992,256.50445,25.042432
4241,1900577100071462912,256.27163,22.444868
4248,1904026539536705536,252.34121,27.207387
4249,1906312152453507072,256.18814,25.44313
4250,1908456750336468992,193.91584,11.112228
4251,1909603534974773248,195.73773,11.118694
4253,1912960894267058176,202.31633,10.718662
4254,1913074968598439936,203.6845,12.068644
4255,1914133529357215744,203.96393,12.654677
4257,1919769631766112256,212.80842,11.802744
4261,1923100321576413184,216.38569,12.401152
4262,1925345524337108992,218.37006,11.173718
4267,1927708100400277504,222.05557,13.057022
4271,1933191645671483392,226.8936,9.3742464
4273,1935591054803757056,229.54244,9.7823544
4274,1938812898348394496,233.6938,9.8673549
4275,1938857703447226368,231.87955,10.042619
4278,1939968211080472576,232.77527,8.0944775
4279,1940029783731628032,232.3596,8.5310823
4280,1944473459203532800,238.16332,7.272968
4281,1946748623622531072,240.77264,5.6254871
4282,1946809646517872640,241.17634,7.3630659
4284,1947811845326792704,243.53875,7.0669501
4287,1949053750186371072,243.1499,6.8134322
4288,1951195309916841984,113.47837,38.630888
4292,1952317636192790528,113.92095,39.981989
4294,1952449577588123648,113.15936,40.755833
4297,1954670316500314112,114.83927,44.760416
4300,1956882808756529152,134.0761,8.9359727
4301,1957993590361712640,137.31869,10.361855
4302,1958114536640768000,139.17606,10.297093
4303,1959089528576698368,140.52369,9.9203375
4304,1959108495152277504,141.03333,10.486598
4307,1959120864658089984,140.38128,10.773081
4308,1959129935629019136,140.34663,10.703869
4309,1960249238499649536,142.96853,9.9313765
4310,1960302015057782784,143.31099,12.151419
4311,1960333351139174400,143.63461,11.483698
4313,1962468327875962880,148.51483,11.512637
4314,1964719303173367808,153.14546,11.789928
4315,1965903477213259776,154.51621,12.284234
4317,1967053291716110336,156.11585,13.403662
4318,1969200367778424832,162.80473,12.939768
4319,1969254243848185856,161.348,12.822397
4320,1970411754731104256,162.78826,13.957882
4321,1970448313492727808,164.48002,15.043246
4323,1972652834658740224,168.02282,14.15378
4324,1973791379016411136,169.62494,15.475603
4326,1976011018165315584,174.00045,13.568651
4328,1978257315337365504,124.29515,7.4351124
4331,1978297172633872384,124.3474,7.9732625
4332,1978301570680383488,123.27819,7.5902645
4333,1979451384981907456,126.24148,8.1063721
4335,1980512688530286592,129.40751,8.4833692
4338,1983872801668360192,177.73508,13.856962
4341,1988428354109335552,183.32549,15.90787
4342,1990628476440307712,187.85695,14.208209
4343,1990638372044957696,187.86431,14.841813
4345,1990692248114718720,187.27768,16.056689
4347,1994021570263148544,194.61858,14.603469
4349,1997507026502051840,202.44599,14.852227
4351,1999756079197612032,206.02927,15.185495
4352,1999762126511564800,206.62091,14.508463
4353,2000835524721403904,207.30905,14.6877
4354,2000847619349309440,207.55792,14.596301
4355,2001938335320270848,208.25589,14.518809
4356,2001995509924915200,209.19688,14.74317
4357,2002984782190897152,121.74909,48.503088
4358,2003012544859498496,119.2323,47.825893
4359,2003049653376935936,117.75198,48.222548
4360,2004227505224968192,121.69105,52.211791
4361,2006427356620679168,124.57087,54.213718
4365,2008714084819691520,128.82884,57.69806
4366,2008752567726663680,130.30178,58.431369
4367,2008764937232476160,131.12219,58.656293
4371,2010978529436526592,137.02872,62.644133
4373,2011006566983034880,138.41869,61.599087
4376,2012002724769458176,143.31541,63.033656
4377,2012069520100845568,139.31026,62.713605
4379,2013198168837089280,143.55602,65.657889
4380,2013205040784762880,142.31369,64.557166
4381,2013250120761501696,146.24431,64.936805
4382,2014407628121204736,191.92979,10.644551
4383,2014407628121204736,191.92979,10.644551
4384,2015470024805869568,190.74233,7.845902
4387,2018764436638033920,195.86198,8.8619497
4390,2018805668324075520,195.04334,8.6491783
4392,2018817213196167168,194.81602,8.6846001
4393,2018824360021747712,194.46634,9.4708994
4400,2026705109630609408,200.92421,8.4819041
4401,2026784274467809280,202.44016,10.461371
4402,2028972577501767680,203.50176,10.686896
4406,2032413224095213568,209.20498,7.3405834
4408,2037981424497223680,212.78184,9.174708
4409,2039027605432199168,215.55965,7.7899106
4410,2042469918607173632,222.13341,6.9212572
4411,2043587011163482112,223.89839,7.1546571
4412,2043619721634408448,224.90302,8.6088613
4414,2045873170161887232,227.96158,8.1656198
4415,2046974342599829504,228.61604,7.9178917
4417,2046988636250990592,229.41072,7.6966233
4418,2047018323064940544,229.92274,7.4009791
4419,2048131028849027072,231.34746,7.0040132
4422,2051496610990417920,238.42918,7.310025
4423,2051516677077624832,239.15264,6.1675777
4426,2052612902149449728,241.67915,5.4692722
4427,2052680247236651008,243.63446,4.9736511
4428,2054802848025176064,213.06491,6.1904839
4429,2054920770647255040,213.78832,7.1999444
4433,2060486791101704192,222.5202,7.0735816
4434,2060561283014486016,224.43112,5.6449195
4436,2061661069469837312,225.59772,6.3824353
4438,2062822698504972288,228.48192,5.8533948
4442,2069573961489868800,211.08788,36.066781
4443,2070677046597543936,213.20554,35.154995
4445,2071679526340945920,216.24285,32.207757
4446,2071824112119998464,216.93235,34.397745
4448,2075207590047934464,224.26063,31.324341
4449,2075207590047934464,224.26063,31.324341
4450,2076290064647743488,225.5375,30.59126
4453,2081938800736495616,236.30462,26.233065
4454,2084044634979330048,241.23398,23.096425
4460,2087418761991710720,247.34564,19.374608
4461,2090799753804670976,296.44699,77.513394
4464,2090811023798855680,292.60377,77.526268
4465,2090813222822111232,295.15875,77.642865
4466,2090820644525598720,292.23574,77.095991
4467,2090831914519783424,290.84091,76.943212
4468,2090834113543038976,290.90623,77.09122
4469,2090837412077922304,291.96096,77.663313
4471,2090856653531408384,288.54457,77.429052
4472,2090872596450011136,285.45397,78.18527
4474,2090885790589544448,285.56179,79.055832
4475,2090904757165123584,285.80611,78.336384
4476,2090908330577913856,289.45553,79.093613
4477,2090910804479076352,288.92386,78.956826
4478,2090928671543027712,291.17322,78.350155
4480,2090939941537212416,291.7787,79.407159
4481,2090945439095351296,294.59742,78.520302
4485,2091996573704677376,288.54457,77.429052
